,에너지,가열시작시간,가열종료시간,시간(총),시간(0제외),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,2194.8,2020-03-08 17:46:00,2020-03-09 06:10:00,44640.0,41880.0,516.2,1252.4,7,57050.0,8250,CARBON,0,1,0,0,0.0,0,5,41250.0,8250,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,15800.0,7900,5,41250.0,8250,129600.0,0,강종누락,1,2020-03-09,야간,일,안겹침,이상없음,1,0,C,주말,0
1,816.9,2020-03-24 02:37:00,2020-03-24 05:41:00,11040.0,10800.0,592.2,1142.5,8,62880.0,8030,ALLOY,1,0,0,2,15120.0,7560,6,47760.0,8030,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,15120.0,7560,6,47760.0,8030,14460.0,0,누락없음,1,2020-03-24,야간,화,안겹침,이상없음,4,0,AC,평일,0
2,872.0,2020-04-14 06:32:00,2020-04-14 09:53:00,12060.0,12000.0,592.6,1263.9,5,43130.0,12410,ALLOY,1,0,0,3,31830.0,12410,0,0.0,0,2,11300.0,6050,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,31830.0,12410,2,11300.0,6050,602040.0,0,누락없음,1,2020-04-14,야간,화,안겹침,이상없음,2,0,AS,평일,0
3,983.8,2020-04-15 06:49:00,2020-04-15 10:43:00,14040.0,13740.0,504.6,1256.4,6,58630.0,12410,CARBON,0,1,0,4,41430.0,12410,2,17200.0,8600,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,24820.0,12410,4,33810.0,8630,1680.0,0,누락없음,1,2020-04-15,야간,수,겹침,이상없음,5,2,AC,평일,0
4,804.3,2020-04-16 02:45:00,2020-04-16 05:50:00,11100.0,10860.0,616.5,1225.3,8,47160.0,7220,SUS,0,0,1,0,0.0,0,0,0.0,0,8,47160.0,7220,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,47160.0,7220,3960.0,0,누락없음,1,2020-04-16,야간,목,안겹침,이상없음,6,0,S,평일,0
5,1883.5,2020-04-17 07:00:00,2020-04-17 14:23:00,26580.0,25680.0,423.7,1251.0,10,76350.0,7950,CARBON,0,1,0,0,0.0,0,10,76350.0,7950,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,76350.0,7950,18420.0,0,누락없음,1,2020-04-17,야간,금,안겹침,이상없음,8,0,C,평일,0
6,1115.6,2020-04-23 01:35:00,2020-04-23 05:45:00,15000.0,14400.0,420.2,1161.4,8,48580.0,8000,CARBON,0,1,0,0,0.0,0,6,32580.0,5430,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,16000.0,8000,6,32580.0,5430,93780.0,0,강종누락,1,2020-04-23,야간,목,겹침,이상없음,3,2,C,평일,0
7,447.2,2020-04-24 06:59:00,2020-04-24 08:44:00,6300.0,6180.0,660.2,1238.4,5,28290.0,7250,CARBON,0,1,0,0,0.0,0,5,28290.0,7250,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,12000.0,7250,3,16290.0,5430,900.0,0,누락없음,1,2020-04-24,야간,금,안겹침,이상없음,8,0,C,평일,0
8,1044.5,2020-04-25 05:21:00,2020-04-25 09:28:00,14820.0,14580.0,603.0,1259.8,8,51600.0,6450,CARBON,0,1,0,0,0.0,0,8,51600.0,6450,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,51600.0,6450,21960.0,0,누락없음,1,2020-04-25,야간,토,안겹침,이상없음,5,0,C,주말,0
9,1456.3,2020-04-26 09:47:00,2020-04-26 19:26:00,34740.0,26040.0,659.9,1263.7,9,50580.0,5620,CARBON,0,1,0,0,0.0,0,9,50580.0,5620,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,50580.0,5620,5940.0,0,누락없음,1,2020-04-27,주간,일,겹침,이상없음,9,9,C,주말,0
