,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,2,255.5999999996274,2020-03-03 23:23:00,2020-03-04 00:58:00,5700.0,1291.9,1275.1,7,103950.0,14850,ALLOY,1,0,0,1.0,0,0.0,0,7,103950.0,14850,이상없음,0
1,2,2684.4000000003725,2020-03-05 07:09:00,2020-03-05 22:39:00,55800.0,1271.2,1274.0,8,96460.0,13480,ALLOY,1,0,0,3.0,0,0.0,0,8,96460.0,13480,이상없음,0
2,2,639.6999999992547,2020-03-09 08:49:00,2020-03-09 13:02:00,15180.0,1276.5,1273.5,11,96380.0,14270,CARBON,0,1,0,5.0,1,7900.0,7900,10,88480.0,14270,이상없음,0
3,2,365.59999999962747,2020-03-10 00:31:00,2020-03-10 02:35:00,7440.0,1272.1,1251.9,4,36300.0,11000,ALLOY,1,0,0,6.0,1,3300.0,3300,3,33000.0,11000,이상없음,0
4,2,95.09999999962747,2020-03-11 17:16:00,2020-03-11 17:57:00,2460.0,1281.5,1274.8,7,94360.0,13480,ALLOY,1,0,0,7.0,0,0.0,0,7,94360.0,13480,이상없음,0
5,2,80.09999999962747,2020-03-12 17:20:00,2020-03-12 17:55:00,2100.0,1252.7,1255.4,7,100480.0,19600,ALLOY,1,0,0,8.0,0,0.0,0,7,100480.0,19600,이상없음,0
6,2,1111.5999999996277,2020-03-13 09:46:00,2020-03-13 17:56:00,29400.0,1283.6,1275.3,8,59400.0,8250,CARBON,0,1,0,9.0,0,0.0,0,8,59400.0,8250,이상없음,0
7,2,2892.0999999996275,2020-03-18 07:05:00,2020-03-18 21:07:00,50520.0,1263.2,1253.0,7,94360.0,13480,ALLOY,1,0,0,10.0,0,0.0,0,7,94360.0,13480,이상없음,0
8,2,2589.0999999996275,2020-03-19 06:40:00,2020-03-19 21:46:00,54360.0,1255.7,1275.4,7,102980.0,22100,ALLOY,1,0,0,11.0,0,0.0,0,7,102980.0,22100,이상없음,0
9,2,330.40000000037253,2020-03-25 11:04:00,2020-03-25 12:59:00,6900.0,1277.7,1275.3,9,113190.0,14850,CARBON,0,1,0,13.0,0,0.0,0,9,113190.0,14850,이상없음,0
