,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
23,20,9,123,1/11/2020 7:05,1/11/2020 7:20,900,0.136666667,784.8,1255.4,1,173703,173703,1882.4,470.6,0.25,CARBON,0,1,0,540,0,0,0,1,173703,173703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,0,누락없음,840,1/13/2020,주간,토,겹침,이상없음,1,1,C,주말,0
24,20,193,418.4,9/21/2020 14:13,9/21/2020 15:03,3000,0.139466667,868.2,1253.4,1,183407,183407,462.24,385.2,0.833333333,CARBON,0,1,0,360,0,0,0,1,183407,183407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183407,183407,1,누락없음,2340,9/22/2020,주간,월,겹침,이상없음,1,1,C,평일,0
25,20,183,2758.1,9/8/2020 0:52,9/8/2020 6:19,19620,0.140575943,404.8,1249.5,6,58620,10700,154.9908257,844.7,5.45,ALLOY,1,0,0,22200,4,37490,10700,2,21130,10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37490,10700,2,21130,10565,3,누락없음,11520,9/8/2020,야간,화,겹침,이상없음,6,6,AC,평일,0
26,20,113,423.5,6/1/2020 18:03,6/1/2020 18:53,3000,0.141166667,1023.6,1247.8,2,70900,37800,269.04,224.2,0.833333333,CARBON,0,1,0,420,0,0,0,2,70900,37800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70900,37800,2,누락없음,2520,6/2/2020,주간,월,겹침,이상없음,5,2,C,평일,0
27,20,104,415.4,5/20/2020 18:36,5/20/2020 19:25,2940,0.141292517,915.6,1250.5,4,192459,96259,410.0816327,334.9,0.816666667,CARBON,0,1,0,660,0,0,0,2,112259,96259,2,80200,40100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,192459,96259,1,누락없음,2640,5/21/2020,주간,수,겹침,이상없음,2,1,CS,평일,0
28,20,187,127.5,9/14/2020 14:44,9/14/2020 14:59,900,0.141666667,1100.6,1252.9,2,74980,43390,609.2,152.3,0.25,ALLOY,1,0,0,1140,2,74980,43390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74980,43390,0,0,0,0,누락없음,840,9/14/2020,야간,월,겹침,이상없음,3,2,A,평일,0
29,20,132,5933.2,6/29/2020 10:47,6/29/2020 22:16,41340,0.143522013,52.3,1250.7,4,190600,69100,104.3599419,1198.4,11.48333333,ALLOY,1,0,0,237840,1,69100,69100,2,107200,53600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83400,69100,2,107200,53600,3,강종누락,39720,6/30/2020,주간,월,안겹침,이상없음,4,0,AC,주말,0
30,20,79,682.3,4/15/2020 22:57,4/16/2020 0:16,4740,0.143945148,1094,1250.2,4,147800,46100,118.6329114,156.2,1.316666667,CARBON,0,1,0,240,2,87600,46100,1,26850,26850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46100,46100,3,101700,41500,1,강종누락,4320,4/16/2020,야간,수,안겹침,이상없음,3,0,AC,평일,0
31,20,142,129.6,7/10/2020 16:07,7/10/2020 16:22,900,0.144,1082.8,1252.9,2,185259,99259,680.4,170.1,0.25,CARBON,0,1,0,120,0,0,0,2,185259,99259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,185259,99259,0,누락없음,840,7/10/2020,야간,금,겹침,이상없음,3,2,C,평일,0
32,20,49,5123,3/10/2020 9:39,3/10/2020 19:29,35400,0.144717514,224.6,1253.1,6,173930,67500,104.5932203,1028.5,9.833333333,CARBON,0,1,0,9960,0,0,0,6,173930,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,173930,67500,0,누락없음,34500,3/11/2020,주간,화,안겹침,이상없음,6,0,C,평일,0
33,20,117,3016.2,6/8/2020 10:56,6/8/2020 16:43,20820,0.144870317,70.1,1253.3,4,169960,56280,204.5878963,1183.2,5.783333333,SUS,0,0,1,239820,2,112560,56280,0,0,0,2,57400,43500,0,0,0,0,0,0,0,0,0,0,0,0,2,112560,56280,2,57400,43500,1,누락없음,19620,6/9/2020,주간,월,안겹침,이상없음,3,0,AS,주말,0
34,20,106,149.4,5/22/2020 16:19,5/22/2020 16:36,1020,0.146470588,1051.8,1250.3,2,73200,36600,700.5882353,198.5,0.283333333,SUS,0,0,1,480,0,0,0,0,0,0,2,73200,36600,0,0,0,0,0,0,0,0,0,0,0,0,2,73200,36600,0,0,0,0,누락없음,960,5/22/2020,야간,금,겹침,이상없음,4,2,S,평일,0
35,20,78,370.1,4/15/2020 5:39,4/15/2020 6:21,2520,0.146865079,991.2,1266.3,3,141315,86615,393,275.1,0.7,ALLOY,1,0,0,360,1,18500,18500,2,122815,86615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,141315,86615,1,누락없음,2160,4/15/2020,야간,수,겹침,이상없음,5,1,AC,평일,0
36,20,156,2943.9,7/27/2020 14:15,7/27/2020 19:48,19980,0.147342342,67.4,1251.1,3,179815,86615,213.2792793,1183.7,5.55,CARBON,0,1,0,234120,0,0,0,3,179815,86615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,179815,86615,1,누락없음,19380,7/28/2020,야간,월,안겹침,이상없음,2,0,C,주말,0
37,20,18,124,1/22/2020 11:11,1/22/2020 11:25,840,0.147619048,1156.4,1259.1,3,159300,59100,440.1428571,102.7,0.233333333,ALLOY,1,0,0,1020,3,159300,59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100200,50100,1,59100,59100,0,누락없음,840,1/23/2020,주간,수,겹침,이상없음,2,1,A,평일,0
38,20,36,294.3,2/19/2020 18:17,2/19/2020 18:50,1980,0.148636364,693.2,1257.9,2,149215,86615,1026.727273,564.7,0.55,CARBON,0,1,0,960,0,0,0,2,149215,86615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62600,62600,1,86615,86615,0,누락없음,1920,2/20/2020,주간,수,겹침,이상없음,5,1,C,평일,0
