,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,1,373.5,2020-03-09 08:55:00,2020-03-09 11:27:00,9120.0,1259.2,1264.0,7,57050.0,8250,CARBON,0,1,0,4.0,2,15800.0,7900,5,41250.0,8250,이상없음,0
1,1,627.3000000007453,2020-03-09 12:02:00,2020-03-09 17:53:00,21060.0,1247.1,1262.4,7,57050.0,8250,CARBON,0,1,0,4.0,2,15800.0,7900,5,41250.0,8250,이상없음,0
2,1,370.8999999994412,2020-03-09 18:08:00,2020-03-09 22:05:00,14220.0,1248.8,1261.7,7,57050.0,8250,CARBON,0,1,0,4.0,2,15800.0,7900,5,41250.0,8250,이상없음,0
3,1,505.9000000003725,2020-03-09 22:35:00,2020-03-10 04:11:00,20160.0,1264.1,1265.4,7,57050.0,8250,CARBON,0,1,0,4.0,2,15800.0,7900,5,41250.0,8250,이상없음,0
4,1,2020.7000000001865,2020-03-10 09:08:00,2020-03-11 02:53:00,63900.0,1253.6,1262.5,6,39795.0,8611,CARBON,0,1,0,5.0,1,7820.0,7820,5,31975.0,8611,이상없음,0
5,1,552.7999999998137,2020-03-19 21:53:00,2020-03-20 03:47:00,21240.0,1265.6,1259.5,8,59690.0,9760,SUS,0,0,1,8.0,4,35450.0,9760,4,24240.0,6090,이상없음,0
6,1,102.19999999925491,2020-03-20 05:31:00,2020-03-20 06:27:00,3360.0,1282.7,1285.3,8,59690.0,9760,SUS,0,0,1,8.0,4,35450.0,9760,4,24240.0,6090,이상없음,0
7,1,963.5,2020-03-20 11:34:00,2020-03-20 20:21:00,31620.0,1245.3,1260.6,3,29060.0,10530,ALLOY,1,0,0,9.0,1,8000.0,8000,2,21060.0,10530,이상없음,0
8,1,303.0,2020-03-20 20:38:00,2020-03-20 23:49:00,11460.0,1246.5,1287.5,3,29060.0,10530,ALLOY,1,0,0,9.0,1,8000.0,8000,2,21060.0,10530,이상없음,0
9,1,833.1999999992549,2020-03-23 12:09:00,2020-03-23 15:26:00,11820.0,1259.7,1286.2,4,43730.0,13930,CARBON,0,1,0,10.0,1,9200.0,9200,3,34530.0,13930,이상없음,0
10,1,276.59999999962747,2020-03-23 15:42:00,2020-03-23 18:06:00,8640.0,1286.5,1286.1,4,43730.0,13930,CARBON,0,1,0,10.0,1,9200.0,9200,3,34530.0,13930,이상없음,0
11,1,148.20000000018626,2020-03-23 18:56:00,2020-03-23 20:20:00,5040.0,1285.9,1285.3,4,43730.0,13930,CARBON,0,1,0,10.0,1,9200.0,9200,3,34530.0,13930,이상없음,0
12,1,218.10000000055882,2020-03-24 07:32:00,2020-03-24 08:30:00,3480.0,1253.5,1264.7,8,62880.0,8030,ALLOY,1,0,0,11.0,2,15120.0,7560,6,47760.0,8030,이상없음,0
13,1,959.2999999998137,2020-03-24 10:57:00,2020-03-24 20:10:00,33180.0,1247.8,1284.8,8,62880.0,8030,ALLOY,1,0,0,11.0,2,15120.0,7560,6,47760.0,8030,이상없음,0
14,1,466.4000000003725,2020-03-24 21:11:00,2020-03-25 01:20:00,14940.0,1271.7,1286.5,8,62880.0,8030,ALLOY,1,0,0,11.0,2,15120.0,7560,6,47760.0,8030,이상없음,0
15,1,128.69999999925494,2020-03-25 02:54:00,2020-03-25 04:06:00,4320.0,1287.2,1286.5,8,62880.0,8030,ALLOY,1,0,0,11.0,2,15120.0,7560,6,47760.0,8030,이상없음,0
16,1,1078.7999999998137,2020-03-31 14:27:00,2020-04-01 01:09:00,38520.0,1263.9,1278.0,5,58640.0,14100,ALLOY,1,0,0,16.0,5,58640.0,14100,0,0.0,0,이상없음,0
17,1,131.20000000018626,2020-04-01 01:25:00,2020-04-01 02:45:00,4800.0,1282.5,1278.1,5,58640.0,14100,ALLOY,1,0,0,16.0,5,58640.0,14100,0,0.0,0,이상없음,0
18,1,175.0999999996274,2020-04-01 04:24:00,2020-04-01 06:25:00,7260.0,1270.7,1284.3,5,58640.0,14100,ALLOY,1,0,0,16.0,5,58640.0,14100,0,0.0,0,이상없음,0
19,1,308.90000000037253,2020-04-15 03:01:00,2020-04-15 06:11:00,11400.0,1281.7,1284.2,5,43130.0,12410,ALLOY,1,0,0,19.0,3,31830.0,12410,2,11300.0,6050,이상없음,0
20,1,123.5,2020-04-15 23:24:00,2020-04-16 00:51:00,5220.0,1280.4,1283.8,6,58630.0,12410,CARBON,0,1,0,20.0,2,24820.0,12410,4,33810.0,8630,이상없음,0
21,1,501.79999999981385,2020-04-21 17:19:00,2020-04-21 20:36:00,11820.0,1254.3,1286.5,3,24590.0,8590,ALLOY,1,0,0,24.0,2,16000.0,8000,1,8590.0,8590,이상없음,0
